,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
1130,chr1:179082103-179082193:+,chr1,179082104,179082193,ENSG00000186283.13,TOR3A,+,ATG,29,ENST00000352445.10,ENST00000352445.10.1
1131,chr1:203802093-203802192:+,chr1,203802094,203802192,ENSG00000058673.16,ZC3H11A,+,ATG,32,ENST00000639812.1,ENST00000639812.1.2
1132,chr1:211829298-211830631:-,chr1,211829299,211830631,ENSG00000123684.12,LPGAT1,-,ATG,27,ENST00000366997.8,ENST00000366997.8.1
1133,chr1:222712693-222712714:+,chr1,222712694,222712714,ENSG00000162819.11,BROX,+,ATG,6,ENST00000340934.9,ENST00000340934.9.1
1134,chr1:241848809-241848917:+,chr1,241848810,241848917,ENSG00000174371.16,EXO1,+,ATG,35,ENST00000366548.7,ENST00000366548.7.2
1135,chr2:53765501-53859947:-,chr2,53765502,53859947,ENSG00000270898.5,GPR75-ASB3,-,ATG,67,ENST00000406625.5,ENST00000406625.5.1
1136,chr2:65431995-65432040:-,chr2,65431996,65432040,ENSG00000198369.9,SPRED2,-,ATG,14,ENST00000356388.8,ENST00000356388.8.1
1137,chr2:111121152-111123765:+,chr2,111121153,111123765,ENSG00000153094.22,BCL2L11,+,ATG,22,ENST00000393256.7,ENST00000393256.7.1
1138,chr2:166307064-166311764:-,chr2,166307065,166311764,ENSG00000169432.15,SCN9A,-,ATG,91,ENST00000409672.5,ENST00000409672.5.1
1139,chr2:175136458-175151079:-,chr2,175136459,175151079,ENSG00000115966.16,ATF2,-,ATG,15,ENST00000345739.9,ENST00000345739.9.2
1140,chr2:199955476-199955536:-,chr2,199955477,199955536,ENSG00000162971.10,TYW5,-,ATG,19,ENST00000354611.8,ENST00000354611.8.1
1141,chr2:201045506-201045566:-,chr2,201045507,201045566,ENSG00000155744.9,FAM126B,-,ATG,19,ENST00000418596.7,ENST00000418596.7.1
1142,chr2:207769431-207769509:-,chr2,207769432,207769509,ENSG00000163251.3,FZD5,-,ATG,25,ENST00000295417.3,ENST00000295417.3.1
1143,chr2:218562685-218562772:-,chr2,218562686,218562772,ENSG00000135913.10,USP37,-,ATG,28,ENST00000258399.7,ENST00000258399.7.1
1144,chr2:232550240-232550285:-,chr2,232550241,232550285,ENSG00000221944.6,TIGD1,-,ATG,14,ENST00000408957.4,ENST00000408957.4.1
1145,chr3:23945457-23945511:+,chr3,23945458,23945511,ENSG00000174738.12,NR1D2,+,ATG,17,ENST00000312521.8,ENST00000312521.8.1
1146,chr3:49510435-49510459:+,chr3,49510436,49510459,ENSG00000173402.11,DAG1,+,ATG,7,ENST00000308775.6,ENST00000308775.6.1
1147,chr3:52700483-52704854:-,chr3,52700484,52704854,ENSG00000016864.18,GLT8D1,-,ATG,47,ENST00000478968.6,ENST00000478968.6.1
1148,chr3:66500784-66500820:-,chr3,66500785,66500820,ENSG00000144749.13,LRIG1,-,ATG,11,ENST00000383703.3,ENST00000383703.3.1
1149,chr3:152299842-152299980:+,chr3,152299843,152299980,ENSG00000152601.17,MBNL1,+,ATG,45,ENST00000355460.6,ENST00000355460.6.3
1150,chr4:5711349-5719288:+,chr4,5711350,5719288,ENSG00000072840.12,EVC,+,ATG,81,ENST00000264956.10,ENST00000264956.10.1
1151,chr4:17804650-17804689:-,chr4,17804651,17804689,ENSG00000163257.10,DCAF16,-,ATG,12,ENST00000382247.5,ENST00000382247.5.1
1152,chr4:77066297-77075543:-,chr4,77066298,77075543,ENSG00000118816.9,CCNI,-,ATG,59,ENST00000237654.8,ENST00000237654.8.1
1153,chr4:105708817-105717738:+,chr4,105708818,105717738,ENSG00000138780.14,GSTCD,+,ATG,114,ENST00000394730.7,ENST00000394730.7.1
1154,chr4:147617704-147617833:+,chr4,147617705,147617833,ENSG00000164168.7,TMEM184C,+,ATG,42,ENST00000508208.5,ENST00000508208.5.2
1155,chr5:69094205-69094247:+,chr5,69094206,69094247,ENSG00000145740.18,SLC30A5,+,ATG,13,ENST00000396591.7,ENST00000396591.7.1
1156,chr5:150001014-150004883:+,chr5,150001015,150004883,ENSG00000113716.12,HMGXB3,+,ATG,65,ENST00000503427.5,ENST00000503427.5.1
1157,chr6:53041265-53041385:-,chr6,53041266,53041385,ENSG00000112144.15,ICK,-,ATG,39,ENST00000350082.9,ENST00000350082.9.1
1158,chr6:78867553-78867742:+,chr6,78867554,78867742,ENSG00000146243.13,IRAK1BP1,+,ATG,62,ENST00000369940.6,ENST00000369940.6.1
1159,chr6:97282439-97282520:-,chr6,97282440,97282520,ENSG00000146263.11,MMS22L,-,ATG,26,ENST00000275053.8,ENST00000275053.8.1
1160,chr6:95586431-95586506:+,chr6,95586432,95586506,ENSG00000172469.15,MANEA,+,ATG,24,ENST00000358812.8,ENST00000358812.8.2
1161,chr6:156777382-156777520:+,chr6,156777383,156777520,ENSG00000049618.22,ARID1B,+,ATG,45,ENST00000346085.9,ENST00000346085.9.1
1162,chr7:1158246-1160132:-,chr7,1158247,1160132,ENSG00000178381.11,ZFAND2A,-,ATG,59,ENST00000401903.5,ENST00000401903.5.1
1163,chr7:75486175-75486202:-,chr7,75486176,75486202,ENSG00000272391.5,POM121C,-,ATG,8,ENST00000615331.4,ENST00000615331.4.1
1164,chr7:101252018-101252120:-,chr7,101252019,101252120,ENSG00000214253.8,FIS1,-,ATG,33,ENST00000474120.5,ENST00000474120.5.1
1165,chr7:150368902-150388451:+,chr7,150368903,150388451,ENSG00000284041.1,RP11-511P7.7,+,ATG,22,ENST00000478789.5,ENST00000478789.5.1
1166,chr8:38176276-38176606:-,chr8,38176277,38176606,ENSG00000175324.9,LSM1,-,ATG,109,ENST00000311351.8,ENST00000311351.8.1
1167,chr8:33453499-33461642:-,chr8,33453500,33461642,ENSG00000172728.15,FUT10,-,ATG,93,ENST00000327671.9,ENST00000327671.9.1
1168,chr8:73294935-73294959:+,chr8,73294936,73294959,ENSG00000121039.9,RDH10,+,ATG,7,ENST00000240285.9,ENST00000240285.9.1
1169,chr8:144519619-144519967:+,chr8,144519620,144519967,ENSG00000160959.7,LRRC14,+,ATG,115,ENST00000292524.5,ENST00000292524.5.1
1170,chr10:38010753-38012345:+,chr10,38010754,38012345,ENSG00000189180.15,ZNF33A,+,ATG,25,ENST00000469037.2,ENST00000469037.2.1
1171,chr10:32056173-32056200:-,chr10,32056174,32056200,ENSG00000170759.10,KIF5B,-,ATG,8,ENST00000302418.4,ENST00000302418.4.1
1172,chr10:91222719-91222824:+,chr10,91222720,91222824,ENSG00000180628.14,PCGF5,+,ATG,34,ENST00000336126.5,ENST00000336126.5.2
1173,chr10:112445458-112445542:-,chr10,112445459,112445542,ENSG00000023041.11,ZDHHC6,-,ATG,27,ENST00000626395.2,ENST00000626395.2.2
1174,chr10:124046318-124046444:-,chr10,124046319,124046444,ENSG00000182022.17,CHST15,-,ATG,41,ENST00000346248.7,ENST00000346248.7.1
1175,chr11:207788-207950:+,chr11,207789,207950,ENSG00000177963.14,RIC8A,+,ATG,53,ENST00000526104.5,ENST00000526104.5.2
1176,chr11:68263865-68268196:-,chr11,68263866,68268196,ENSG00000171067.10,C11orf24,-,ATG,47,ENST00000304271.10,ENST00000304271.10.3
1177,chr12:46268860-46268905:-,chr12,46268861,46268905,ENSG00000111371.15,SLC38A1,-,ATG,14,ENST00000398637.9,ENST00000398637.9.2
1178,chr12:56041949-56041973:+,chr12,56041950,56041973,ENSG00000197728.10,RPS26,+,ATG,7,ENST00000356464.10,ENST00000356464.10.2
1179,chr12:56216458-56216524:-,chr12,56216459,56216524,ENSG00000181852.17,RNF41,-,ATG,21,ENST00000345093.8,ENST00000345093.8.2
1180,chr12:57755187-57755280:+,chr12,57755188,57755280,ENSG00000139266.5,MARCH9,+,ATG,30,ENST00000266643.5,ENST00000266643.5.1
1181,chr12:68808246-68808291:+,chr12,68808247,68808291,ENSG00000135679.23,MDM2,+,ATG,14,ENST00000258149.9,ENST00000258149.9.1
1182,chr12:89656025-89656094:-,chr12,89656026,89656094,ENSG00000070961.15,ATP2B1,-,ATG,22,ENST00000428670.7,ENST00000428670.7.1
1183,chr12:100142604-100142811:-,chr12,100142605,100142811,ENSG00000111647.12,UHRF1BP1L,-,ATG,68,ENST00000279907.11,ENST00000279907.11.1
1184,chr13:29850116-29850173:-,chr13,29850117,29850173,ENSG00000122042.9,UBL3,-,ATG,18,ENST00000380680.4,ENST00000380680.4.2
1185,chr13:39601049-39601355:-,chr13,39601050,39601355,ENSG00000183722.7,LHFP,-,ATG,101,ENST00000379589.3,ENST00000379589.3.1
1186,chr13:41311220-41311412:+,chr13,41311221,41311412,ENSG00000172766.18,NAA16,+,ATG,63,ENST00000379406.7,ENST00000379406.7.1
1187,chr13:106535381-106535444:-,chr13,106535382,106535444,ENSG00000125266.7,EFNB2,-,ATG,20,ENST00000646441.1,ENST00000646441.1.1
1188,chr13:102799221-102799323:+,chr13,102799222,102799323,ENSG00000134897.13,BIVM,+,ATG,33,ENST00000257336.5,ENST00000257336.5.1
1189,chr14:99971814-99971874:+,chr14,99971815,99971874,ENSG00000196405.12,EVL,+,ATG,19,ENST00000402714.6,ENST00000402714.6.1
1190,chr15:66703084-66703195:+,chr15,66703085,66703195,ENSG00000137834.14,SMAD6,+,ATG,36,ENST00000288840.9,ENST00000288840.9.1
1191,chr15:78123719-78131261:-,chr15,78123720,78131261,ENSG00000136425.13,CIB2,-,ATG,38,ENST00000258930.7,ENST00000258930.7.1
1192,chr15:82875400-82952621:-,chr15,82875401,82952621,ENSG00000103942.12,HOMER2,-,ATG,83,ENST00000304231.12,ENST00000304231.12.1
1193,chr15:89247637-89247730:+,chr15,89247638,89247730,ENSG00000140525.17,FANCI,+,ATG,30,ENST00000300027.12,ENST00000300027.12.1
1194,chr16:11668537-11676010:+,chr16,11668538,11676010,ENSG00000184602.5,SNN,+,ATG,12,ENST00000329565.5,ENST00000329565.5.1
1195,chr16:25111843-25111894:+,chr16,25111844,25111894,ENSG00000205629.11,LCMT1,+,ATG,16,ENST00000399069.7,ENST00000399069.7.1
1196,chr16:29995981-29996272:+,chr16,29995982,29996272,ENSG00000169592.14,INO80E,+,ATG,96,ENST00000563197.5,ENST00000563197.5.1
1197,chr16:30762115-30762223:+,chr16,30762116,30762223,ENSG00000103549.21,RNF40,+,ATG,35,ENST00000324685.10,ENST00000324685.10.1
1198,chr16:56451289-56451310:-,chr16,56451290,56451310,ENSG00000167005.13,NUDT21,-,ATG,6,ENST00000300291.9,ENST00000300291.9.1
1199,chr16:58599326-58599386:-,chr16,58599327,58599386,ENSG00000125107.17,CNOT1,-,ATG,19,ENST00000317147.9,ENST00000317147.9.2
1200,chr16:68266597-68274779:+,chr16,68266598,68274779,ENSG00000103064.13,SLC7A6,+,ATG,70,ENST00000219343.10,ENST00000219343.10.1
1201,chr16:89418324-89490305:-,chr16,89418325,89490305,ENSG00000167522.15,ANKRD11,-,ATG,34,ENST00000301030.9,ENST00000301030.9.1
1202,chr17:14301317-14301407:+,chr17,14301318,14301407,ENSG00000125430.8,HS3ST3B1,+,ATG,29,ENST00000360954.2,ENST00000360954.2.1
1203,chr17:19867473-19867560:-,chr17,19867474,19867560,ENSG00000083290.19,ULK2,-,ATG,28,ENST00000361658.6,ENST00000361658.6.1
1204,chr17:35735123-35740485:+,chr17,35735124,35740485,ENSG00000270885.1,RASL10B,+,ATG,117,ENST00000603017.1,ENST00000603017.1.1
1205,chr17:76729705-76729792:+,chr17,76729706,76729792,ENSG00000181038.13,METTL23,+,ATG,28,ENST00000588783.5,ENST00000588783.5.1
1206,chr18:10454632-10454866:+,chr18,10454633,10454866,ENSG00000154856.12,APCDD1,+,ATG,77,ENST00000355285.9,ENST00000355285.9.1
1207,chr18:50663190-50663238:+,chr18,50663191,50663238,ENSG00000141639.11,MAPK4,+,ATG,15,ENST00000400384.6,ENST00000400384.6.1
1208,chr18:74148596-74148623:+,chr18,74148597,74148623,ENSG00000075336.11,TIMM21,+,ATG,8,ENST00000169551.10,ENST00000169551.10.1
1209,chr19:35937227-35937341:+,chr19,35937228,35937341,ENSG00000126243.8,LRFN3,+,ATG,37,ENST00000588831.5,ENST00000588831.5.1
1210,chr19:38081398-38081497:+,chr19,38081399,38081497,ENSG00000105738.10,SIPA1L3,+,ATG,32,ENST00000222345.10,ENST00000222345.10.1
1211,chr19:38893847-38899521:-,chr19,38893848,38899521,ENSG00000068903.19,SIRT2,-,ATG,11,ENST00000392081.6,ENST00000392081.6.1
1212,chr19:39831874-39834198:-,chr19,39831875,39834198,ENSG00000105204.13,DYRK1B,-,ATG,89,ENST00000323039.9,ENST00000323039.9.1
1213,chr19:42325917-42325989:+,chr19,42325918,42325989,ENSG00000105429.12,MEGF8,+,ATG,23,ENST00000334370.8,ENST00000334370.8.1
1214,chr19:47352776-47352818:+,chr19,47352777,47352818,ENSG00000134815.18,DHX34,+,ATG,13,ENST00000328771.8,ENST00000328771.8.1
1215,chr19:49877134-49877185:-,chr19,49877135,49877185,ENSG00000204673.10,AKT1S1,-,ATG,16,ENST00000391835.1,ENST00000391835.1.2
1216,chr20:3854587-3854638:+,chr20,3854588,3854638,ENSG00000088888.17,MAVS,+,ATG,16,ENST00000428216.3,ENST00000428216.3.1
1217,chr20:6768277-6768589:+,chr20,6768278,6768589,ENSG00000125845.6,BMP2,+,ATG,103,ENST00000378827.4,ENST00000378827.4.1
1218,chr20:6768191-6768278:+,chr20,6768192,6768278,ENSG00000125845.6,BMP2,+,ATG,28,ENST00000378827.4,ENST00000378827.4.2
1219,chr21:31731896-31731953:-,chr21,31731897,31731953,ENSG00000156304.14,SCAF4,-,ATG,18,ENST00000399804.5,ENST00000399804.5.1
1220,chr21:46636502-46636913:+,chr21,46636503,46636913,ENSG00000160310.17,PRMT2,+,ATG,20,ENST00000355680.7,ENST00000355680.7.2
1221,chr22:18078019-18078348:+,chr22,18078020,18078348,ENSG00000215193.12,PEX26,+,ATG,26,ENST00000329627.11,ENST00000329627.11.1
1222,chr22:24548046-24555016:-,chr22,24548047,24555016,ENSG00000138867.16,GUCD1,-,ATG,59,ENST00000435822.5,ENST00000435822.5.1
1223,chr22:24035476-24035515:+,chr22,24035477,24035515,ENSG00000099991.17,CABIN1,+,ATG,12,ENST00000263119.9,ENST00000263119.9.1
1224,chr22:37608501-37608630:+,chr22,37608502,37608630,ENSG00000100083.18,GGA1,+,ATG,42,ENST00000343632.8,ENST00000343632.8.1
1225,chr22:38700353-38700404:-,chr22,38700354,38700404,ENSG00000100221.10,JOSD1,-,ATG,16,ENST00000216039.9,ENST00000216039.9.2
1226,chr22:41544136-41544262:-,chr22,41544137,41544262,ENSG00000100413.16,POLR3H,-,ATG,41,ENST00000355209.8,ENST00000355209.8.1
1227,chr22:49913704-49913842:-,chr22,49913705,49913842,ENSG00000182858.13,ALG12,-,ATG,45,ENST00000330817.10,ENST00000330817.10.1
1228,chr22:50343432-50372117:+,chr22,50343433,50372117,ENSG00000100239.15,PPP6R2,+,ATG,71,ENST00000359139.7,ENST00000359139.7.1
1229,chrX:24054923-24054947:+,chrX,24054924,24054947,ENSG00000130741.10,EIF2S3,+,ATG,7,ENST00000253039.8,ENST00000253039.8.1
1230,chr1:11980455-11980482:+,chr1,11980456,11980482,ENSG00000116688.16,MFN2,+,ATG,8,ENST00000235329.9,ENST00000235329.9.2
1231,chr1:26952288-26952387:-,chr1,26952289,26952387,ENSG00000175707.8,KDF1,-,ATG,32,ENST00000320567.5,ENST00000320567.5.1
1232,chr1:28516732-28516795:+,chr1,28516733,28516795,ENSG00000180198.15,RCC1,+,ATG,20,ENST00000373833.10,ENST00000373833.10.2
1233,chr1:41186178-41186250:-,chr1,41186179,41186250,ENSG00000010803.16,SCMH1,-,ATG,23,ENST00000372596.5,ENST00000372596.5.2
1234,chr1:43707549-43736241:+,chr1,43707550,43736241,ENSG00000126091.20,ST3GAL3,+,ATG,50,ENST00000347631.7,ENST00000347631.7.1
1235,chr1:50969470-50969611:+,chr1,50969471,50969611,ENSG00000123080.10,CDKN2C,+,ATG,46,ENST00000262662.5,ENST00000262662.5.2
1236,chr1:50969823-50970365:+,chr1,50969824,50970365,ENSG00000123080.10,CDKN2C,+,ATG,27,ENST00000262662.5,ENST00000262662.5.3
1237,chr1:50968728-50968788:+,chr1,50968729,50968788,ENSG00000123080.10,CDKN2C,+,ATG,19,ENST00000262662.5,ENST00000262662.5.4
1238,chr1:45660611-45660635:-,chr1,45660612,45660635,ENSG00000159592.10,GPBP1L1,-,ATG,7,ENST00000290795.7,ENST00000290795.7.1
1239,chr1:68497006-68497027:-,chr1,68497007,68497027,ENSG00000024526.16,DEPDC1,-,ATG,6,ENST00000370966.9,ENST00000370966.9.1
1240,chr1:74733207-74733324:+,chr1,74733208,74733324,ENSG00000162623.15,TYW3,+,ATG,38,ENST00000370867.7,ENST00000370867.7.2
1241,chr1:75724531-75724627:+,chr1,75724532,75724627,ENSG00000117054.13,ACADM,+,ATG,31,ENST00000370841.8,ENST00000370841.8.1
1242,chr1:70354487-70354559:-,chr1,70354488,70354559,ENSG00000118454.12,ANKRD13C,-,ATG,23,ENST00000370944.8,ENST00000370944.8.1
1243,chr1:77641540-77641579:-,chr1,77641541,77641579,ENSG00000036549.12,ZZZ3,-,ATG,12,ENST00000370798.5,ENST00000370798.5.1
1244,chr1:93079495-93079522:+,chr1,93079496,93079522,ENSG00000143033.17,MTF2,+,ATG,8,ENST00000370298.8,ENST00000370298.8.2
1245,chr1:100894689-100894770:-,chr1,100894690,100894770,ENSG00000162694.13,EXTL2,-,ATG,26,ENST00000370114.7,ENST00000370114.7.2
1246,chr1:100895425-100895641:-,chr1,100895426,100895641,ENSG00000162694.13,EXTL2,-,ATG,71,ENST00000370114.7,ENST00000370114.7.3
1247,chr1:111137545-111137566:-,chr1,111137546,111137566,ENSG00000156171.14,DRAM2,-,ATG,6,ENST00000286692.8,ENST00000286692.8.2
1248,chr1:112619719-112619776:+,chr1,112619720,112619776,ENSG00000116489.12,CAPZA1,+,ATG,18,ENST00000263168.3,ENST00000263168.3.2
1249,chr1:113073279-113073339:+,chr1,113073280,113073339,ENSG00000198799.11,LRIG2,+,ATG,19,ENST00000361127.5,ENST00000361127.5.1
1250,chr1:117367849-117367906:+,chr1,117367850,117367906,ENSG00000198162.12,MAN1A2,+,ATG,18,ENST00000356554.7,ENST00000356554.7.1
1251,chr1:117920401-117929466:-,chr1,117920402,117929466,ENSG00000196505.10,GDAP2,-,ATG,13,ENST00000369443.9,ENST00000369443.9.2
1252,chr1:116666531-116666588:-,chr1,116666532,116666588,ENSG00000143061.17,IGSF3,-,ATG,18,ENST00000369486.7,ENST00000369486.7.2
1253,chr1:119711901-119711946:+,chr1,119711902,119711946,ENSG00000092621.12,PHGDH,+,ATG,14,ENST00000641597.1,ENST00000641597.1.1
1254,chr1:147611589-147611796:+,chr1,147611590,147611796,ENSG00000116128.10,BCL9,+,ATG,68,ENST00000234739.7,ENST00000234739.7.1
1255,chr1:151006571-151006697:-,chr1,151006572,151006697,ENSG00000143409.15,FAM63A,-,ATG,41,ENST00000361936.9,ENST00000361936.9.1
1256,chr1:151055968-151059495:-,chr1,151055969,151059495,ENSG00000197622.12,CDC42SE1,-,ATG,13,ENST00000439374.6,ENST00000439374.6.1
1257,chr1:151165572-151165629:-,chr1,151165573,151165629,ENSG00000163155.11,LYSMD1,-,ATG,18,ENST00000368908.9,ENST00000368908.9.1
1258,chr1:154602508-154602583:-,chr1,154602509,154602583,ENSG00000160710.15,ADAR,-,ATG,24,ENST00000368471.7,ENST00000368471.7.1
1259,chr1:156601410-156601467:-,chr1,156601411,156601467,ENSG00000160818.16,GPATCH4,-,ATG,18,ENST00000368232.8,ENST00000368232.8.1
1260,chr1:156727994-156728312:-,chr1,156727995,156728312,ENSG00000143319.16,ISG20L2,-,ATG,105,ENST00000313146.10,ENST00000313146.10.1
1261,chr1:156727802-156727976:-,chr1,156727803,156727976,ENSG00000143319.16,ISG20L2,-,ATG,57,ENST00000313146.10,ENST00000313146.10.2
1262,chr1:156727692-156727749:-,chr1,156727693,156727749,ENSG00000143319.16,ISG20L2,-,ATG,18,ENST00000313146.10,ENST00000313146.10.3
1263,chr1:160031792-160031888:-,chr1,160031793,160031888,ENSG00000143315.7,PIGM,-,ATG,31,ENST00000368090.4,ENST00000368090.4.1
1264,chr1:161176439-161176505:-,chr1,161176440,161176505,ENSG00000158850.14,B4GALT3,-,ATG,21,ENST00000367998.5,ENST00000367998.5.2
1265,chr1:169368247-169368280:+,chr1,169368248,169368280,ENSG00000117475.13,BLZF1,+,ATG,10,ENST00000329281.6,ENST00000329281.6.1
1266,chr1:178776686-178776710:+,chr1,178776687,178776710,ENSG00000116191.17,RALGPS2,+,ATG,7,ENST00000367635.7,ENST00000367635.7.2
1267,chr1:174999604-174999652:+,chr1,174999605,174999652,ENSG00000116161.17,CACYBP,+,ATG,15,ENST00000613570.4,ENST00000613570.4.1
1268,chr1:184477466-184477505:+,chr1,184477467,184477505,ENSG00000116667.12,C1orf21,+,ATG,12,ENST00000235307.6,ENST00000235307.6.2
1269,chr1:203802307-203802565:+,chr1,203802308,203802565,ENSG00000058673.16,ZC3H11A,+,ATG,85,ENST00000639812.1,ENST00000639812.1.3
1270,chr1:206612388-206612442:-,chr1,206612389,206612442,ENSG00000143486.15,EIF2D,-,ATG,17,ENST00000367114.7,ENST00000367114.7.1
1271,chr1:213015723-213015804:-,chr1,213015724,213015804,ENSG00000174606.13,ANGEL2,-,ATG,26,ENST00000360506.6,ENST00000360506.6.1
1272,chr1:222712779-222712845:+,chr1,222712780,222712845,ENSG00000162819.11,BROX,+,ATG,21,ENST00000340934.9,ENST00000340934.9.2
1273,chr1:220046413-220046560:-,chr1,220046414,220046560,ENSG00000136628.17,EPRS,-,ATG,48,ENST00000366923.7,ENST00000366923.7.1
1274,chr1:226871352-226871379:+,chr1,226871353,226871379,ENSG00000143801.16,PSEN2,+,ATG,8,ENST00000366783.7,ENST00000366783.7.1
1275,chr1:227317542-227317677:-,chr1,227317543,227317677,ENSG00000143776.18,CDC42BPA,-,ATG,44,ENST00000366769.7,ENST00000366769.7.2
1276,chr1:227317866-227317920:-,chr1,227317867,227317920,ENSG00000143776.18,CDC42BPA,-,ATG,17,ENST00000366769.7,ENST00000366769.7.3
1277,chr1:241848754-241848802:+,chr1,241848755,241848802,ENSG00000174371.16,EXO1,+,ATG,15,ENST00000366548.7,ENST00000366548.7.3
1278,chr2:3377738-3377789:-,chr2,3377739,3377789,ENSG00000032389.12,TSSC1,-,ATG,16,ENST00000382125.8,ENST00000382125.8.1
1279,chr2:6940973-6941051:+,chr2,6940974,6941051,ENSG00000151692.14,RNF144A,+,ATG,25,ENST00000320892.10,ENST00000320892.10.1
1280,chr2:27052939-27053002:+,chr2,27052940,27053002,ENSG00000084693.15,AGBL5,+,ATG,20,ENST00000360131.4,ENST00000360131.4.1
1281,chr2:32063803-32063971:+,chr2,32063804,32063971,ENSG00000021574.12,SPAST,+,ATG,55,ENST00000315285.8,ENST00000315285.8.1
1282,chr2:37317028-37317127:-,chr2,37317029,37317127,ENSG00000115825.9,PRKD3,-,ATG,32,ENST00000379066.5,ENST00000379066.5.2
1283,chr2:38665975-38666032:+,chr2,38665976,38666032,ENSG00000143891.16,GALM,+,ATG,18,ENST00000272252.9,ENST00000272252.9.1
1284,chr2:65056477-65069398:+,chr2,65056478,65069398,ENSG00000011523.13,CEP68,+,ATG,16,ENST00000377990.6,ENST00000377990.6.1
1285,chr2:69829838-69829871:+,chr2,69829839,69829871,ENSG00000087338.4,GMCL1,+,ATG,10,ENST00000282570.3,ENST00000282570.3.1
1286,chr2:69829738-69829798:+,chr2,69829739,69829798,ENSG00000087338.4,GMCL1,+,ATG,19,ENST00000282570.3,ENST00000282570.3.2
1287,chr2:71130467-71130572:+,chr2,71130468,71130572,ENSG00000124383.8,MPHOSPH10,+,ATG,34,ENST00000244230.6,ENST00000244230.6.1
1288,chr2:74458483-74458594:+,chr2,74458484,74458594,ENSG00000239779.6,WBP1,+,ATG,36,ENST00000233615.6,ENST00000233615.6.1
1289,chr2:74529639-74529783:-,chr2,74529640,74529783,ENSG00000115307.16,AUP1,-,ATG,47,ENST00000377526.3,ENST00000377526.3.1
1290,chr2:102762608-102764388:+,chr2,102762609,102764388,ENSG00000170417.15,TMEM182,+,ATG,45,ENST00000640575.1,ENST00000640575.1.1
1291,chr2:111883960-111884068:-,chr2,111883961,111884068,ENSG00000153107.12,ANAPC1,-,ATG,35,ENST00000341068.7,ENST00000341068.7.1
1292,chr2:119760212-119760281:+,chr2,119760213,119760281,ENSG00000088179.8,PTPN4,+,ATG,22,ENST00000263708.6,ENST00000263708.6.1
1293,chr2:135531529-135531628:+,chr2,135531530,135531628,ENSG00000048991.16,R3HDM1,+,ATG,32,ENST00000409478.5,ENST00000409478.5.1
1294,chr2:152175695-152175872:-,chr2,152175696,152175872,ENSG00000115145.9,STAM2,-,ATG,58,ENST00000263904.4,ENST00000263904.4.1
1295,chr2:201129778-201129853:+,chr2,201129779,201129853,ENSG00000003402.19,CFLAR,+,ATG,24,ENST00000309955.7,ENST00000309955.7.1
1296,chr2:202377209-202377284:+,chr2,202377210,202377284,ENSG00000204217.13,BMPR2,+,ATG,24,ENST00000374580.8,ENST00000374580.8.1
1297,chr2:203016277-203016331:+,chr2,203016278,203016331,ENSG00000144426.18,NBEAL1,+,ATG,17,ENST00000449802.5,ENST00000449802.5.1
1298,chr2:218658797-218659398:-,chr2,218658798,218659398,ENSG00000115568.15,ZNF142,-,ATG,54,ENST00000449707.5,ENST00000449707.5.1
1299,chr2:230068580-230068676:-,chr2,230068581,230068676,ENSG00000163053.10,SLC16A14,-,ATG,31,ENST00000295190.8,ENST00000295190.8.1
1300,chr2:234952159-234995351:+,chr2,234952160,234995351,ENSG00000130147.15,SH3BP4,+,ATG,19,ENST00000392011.6,ENST00000392011.6.2
